Número do Contrato,Objeto,Fundamento Legal,Modalidade Compra,Situação Contrato,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,Código UG,Nome UG,Data Assinatura Contrato,Data Publicação DOU,Data Início Vigência,Data Fim Vigência,CNPJ Contratado,Nome Contratado,Valor Inicial Compra,Valor Final Compra
792020,Objeto: Aquisição de 2 notebooks e demais características contidas no termo de referência e edital-- destinados a ação 8 - enfrentamento ao COVID-19 - UNIVASF.,Fundamento Legal: Lei nº 8.666/93 e suas alterações posteriores e Lei nº 10.520/02.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São ,154421,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,08/07/2020,10/08/2020,08/07/2020,08/07/2021,02213325000188,PLUGNET COMERCIO E REPRESENTACOES LTDA.,9760.0000,9760.0000
32020,Objeto: Contratação de empresa de engenharia para a execução por demanda de serviços de manutenção preventiva e corretiva de imóvel de propriedade do Instituto Federal do Maranhão-Campus Viana.,Fundamento Legal: Lei n° 8.666/93 e alterações posteriores.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26408,Instituto Federal do Maranhão,154856,INST.FED.DO MARANHAO/CAMPUS VIANA,04/08/2020,06/08/2020,04/08/2020,04/08/2021,08634231000169,TOPAZIO CONSTRUCOES LTDA,263870.4200,263870.4200
472020,Objeto: Aquisição de livros didáticos para atender ao Programa Nacional do Livro Didático - PNLD 2018 Ensino Médio e PNLD 2020 Ensino Fundamental Anos Finais (6º ao 9º ano) - reposição/complementação-- para serem utilizados no ano de 2021.,Fundamento Legal: Lei 8.666/93,Inexigibilidade de Licitação,Publicado,26000,Ministério da Educação,26298,Fundo Nacional de Desenvolvimento da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,04/08/2020,05/08/2020,04/08/2020,30/07/2021,44127355000111,EDITORA SCIPIONE S.A.,32285504.8200,32285504.8200
292020,Objeto: Aquisição de alimentos da Agricultura Familiar.,Fundamento Legal: Lei 8666/93,Dispensa de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160175,BASE ADMINISTRATIVA DA GUARNIÇÃO DE JP,27/07/2020,10/08/2020,27/07/2020,31/12/2020,11451337000131,FRUTIACU - COOPERATIVA AGROINDUSTRIAL DE PIABUCU - RIO TINTO/PB,2025.0000,2025.0000
262020,Objeto: Aquisição de medicamentos destinados ao enfrentamento da emergência de saúde pública-- COVID-19.,Fundamento Legal: Lei 13.979/2020,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155009,EBSERH HUB-UNB,31/07/2020,04/08/2020,31/07/2020,30/10/2020,04183656000148,DISTRICENTER DISTRIBUIDORA DE MEDICAMENTOS LTDA,177888.0000,177888.0000
122020,Informação protegida por sigilo nos termos da legislação vigente,Fundamento Legal: Lei 8666/93-- lei 10520/02,Pregão - Registro de Preço,Publicado,30000,Ministério da Justiça e Segurança Pública,30108,Departamento de Polícia Federal,200346,SUPERINTENDENCIA REGIONAL NO ESTADO DA BA,01/08/2020,06/08/2020,01/08/2020,01/08/2021,-11,Sigiloso,231180.0000,231180.0000
52020,Objeto: Aquisição de servidor-- incluindo serviço de instalação-- treinamento e suporte.,Fundamento Legal: § único do art 61/Lei 8666,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160299,COMANDO DO COMANDO MILITAR DO LESTE,04/05/2020,06/08/2020,04/05/2020,03/05/2021,03263975000109,SYSTECH SISTEMAS E TECNOLOGIA EM INFORMATICA LTDA,545000.0000,545000.0000
42020,Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos - EBCT para a prestação de serviço postais e venda de produtos para atender as necessidades da Superintendência Regional do Trabalho em Mato Grosso.,Fundamento Legal: Inciso VIII-- Art. 24 da Lei n° 8.666/93.,Dispensa de Licitação,Publicado,25000,Ministério da Economia,25000,Ministério da Economia - Unidades com vínculo,170190,GERêNCIA REG. ADMINISTRAçãO DO ME-MATO GROSSO,23/06/2020,10/08/2020,23/06/2020,22/06/2025,34028316001690,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,330000.0000,330000.0000
62020,Objeto: Condições Gerais/Anexo da Nota de Empenho nº 2020NE800141-- aquisição de lixeiras plásticas hospitalares 15L-- visando a reabertura das unidades vinculadas à Gerência Executiva do INSS em Goiânia/GO.,Fundamento Legal: Inciso II-- art. 24-- da Lei 8.666/93-- MPV 961/2020 e pelo §2º-- art. 4 do Decreto nº 5.450/05.,Dispensa de Licitação,Publicado,25000,Ministério da Economia,37202,Instituto Nacional do Seguro Social,510405,GERÊNCIA EXECUTIVA GOI NIA,03/08/2020,04/08/2020,03/08/2020,03/11/2020,30957312000159,VITORIA LOGISTICA LTDA,4288.6800,4288.6800
1982020,Objeto: Prestação de serviço de assistência médico hospitalar aos usuários do FuSEx/SAMMED/PASS,Fundamento Legal: Art 25 da Lei 8.666/93,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160130,36º BATALHãO DE INFANTARIA MECANIZADO,01/07/2020,06/08/2020,01/07/2020,30/06/2021,18243581000158,PONTUAL SERVICOS MEDICOS LTDA,900000.0000,900000.0000
452020,Objeto: Aquisição de equipamentos para Uti's e Clínicas.,Fundamento Legal: Lei 13979,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155904,HOSPITAL DAS CLINICAS DA UNIV. FED. DE GOIAS,05/08/2020,10/08/2020,05/08/2020,05/02/2021,81618753000167,ELBER INDUSTRIA DE REFRIGERACAO LTDA,59400.0000,59400.0000
192020,Objeto: Serviço de TV por assinatura digital-- com instalação de 40 pontos com assistência técnica na sede do CINDACTA IV-- no anexo da sede (Hotel de Trânsito)-- no anexo do CINDACTA IV e seis destacamentos subordinados ao CINDACTA IV que possuem efetivo em regime de comissionamento: DTCEA-TS-- DTCEA-FX-- DTCEA-OI-- DTCEA-MY-- DTCEA-EI e DTCEA-EK.,Fundamento Legal: Lei nº 8.666-- de 21/06/1993-- da Lei nº 10.520-- de 17/07/2002-- do Decreto nº 9.507-- de 21/09/2018 e suas alterações.,Pregão,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120630,GRUPAMENTO DE APOIO DE MANAUS,01/07/2020,04/08/2020,01/07/2020,01/07/2021,08804362000147,FACHINELI COMUNICACAO LTDA,84960.0000,84960.0000
4952020,Objeto: Fornecimento de água mineral - garrafão de 20 l - para a Unidade Local de Patos/PB-- conforme especificações e quantitativos estabelecidos no Termo de Referência-- Anexo ao Processo nº 50613.001055/2020-59.,Fundamento Legal: artigo 24-- inciso II-- da Lei 8.666/93- Dispensa de Licitação - Cotação Eletrônica nº 010/2020,Dispensa de Licitação,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393017,SUPERINTENDENCIA REG. NO ESTADO PB - DNIT,03/08/2020,05/08/2020,09/08/2020,08/08/2021,03977181000107,PLATINA MINERAL LTDA,1680.0000,1680.0000
442020,OBJETO: Fornecimento de gases especiais.,Fundamento Legal: Edital de Pregão Eletrônico n22/2020-PCDF-- TR e Proposta da Empresa.,Sem Informação,Fechado,99900,REPUBLICA FEDERATIVA DO BRASIL,97400,DISTRITO FEDERAL,926015,POLÍCIA CIVIL DO DISTRITO FEDERAL,17/07/2020,04/08/2020,17/07/2020,17/07/2021,00331788005773,AIR LIQUIDE BRASIL LTDA,88004.4800,88004.4800
4752020,Objeto: Contratação de empresa especializada na prestação de serviços continuados de limpeza e conservação-- com dedicação de mão de obra e fornecimento de material-- cujo serviços deverão ser prestados na Unidade Local de São Leopoldo/RS,Fundamento Legal: Lei nº 8.666/93 e Lei 10.520/2002,Pregão,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393012,SUPERINTENDENCIA REG. NO ESTADO RS - DNIT,22/07/2020,05/08/2020,04/08/2020,03/04/2022,03767254000128,AGILE TERCEIRIZACAO EIRELI,81852.0000,81852.0000
142020,Objeto: Aquisição de alimentos da Agricultura Familiar de acordo com o edital da Chamada Pública n° 01/2020,Fundamento Legal: Lei 8.666 e Resoluções do Grupo Gestor do Programa de Aquisição de Alimentos n° 50 de 26/09/2012,Dispensa de Licitação,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120643,GRUPAMENTO DE APOIO DE SANTA MARIA,24/07/2020,07/08/2020,24/07/2020,31/01/2021,15388008000144,CECAFES - COOPERATIVA CENTRAL DE COMERCIALIZACAO DA AGRICULTURA FAMILIAR DE ECONOMIA SOLIDARIA,24613.0000,24613.0000
872020,Objeto: Aquisição de 1 autocalve vertical e demais características contidas no termo de referência e proposta-- destinado a ação 2 - enfrentamento ao COVID-19 - UNIVASF.,Fundamento Legal: Lei nº 8.666/93 e suas alterações posteriores e Lei nº 13.979.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São ,154421,FUND. UNIVERSIDADE FEDERAL VALE SAO FRANCISCO,27/07/2020,10/08/2020,27/07/2020,27/01/2021,07796331000129,INDUSLAB NORDESTE COMERCIO DE PRODUTOS PARA LABORATORIO LTDA,11800.0000,11800.0000
72020,Objeto: Contratação de empresa especializada na execução de obra de substituição (troca) da cobertura em policarbonato de áreas de edificação do Campus Curitiba do IFPR.,Fundamento Legal: Lei 8666/93 e Decreto 7983/2013.,Convite,Publicado,26000,Ministério da Educação,26432,Instituto Federal do Paraná,158395,INST. FED. DO PARANÁ/CAMPUS CURITIBA,21/07/2020,07/08/2020,01/08/2020,31/07/2021,31525825000153,DACAN CONSTRUCOES CIVIS LTDA,82823.5700,82823.5700
232020,Objeto: Credenciamento de OCS para prestação de serviço de saúde de natureza contínua para a Policlínica Militar de Porto Alegre.,Fundamento Legal: Inciso II do artigo 57 da Lei nº 8.666/93.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160400,POLICLINICA MILITAR DE PORTO ALEGRE,06/08/2020,10/08/2020,10/08/2020,10/08/2021,01171234000164,CENTRO DE DIAGNOSTICO POR IMAGEM EM ODONTOLOGIA LTDA,300000.0000,300000.0000
142020,Objeto: Aquisição de Lixeiras para descarte de EPI's infectantes e toucas descartáveis-- para atender a Perícia Médica da GEXCGD/MS.,Fundamento Legal: Artigo 24-- Inciso II da Lei 8666/93.,Dispensa de Licitação,Publicado,25000,Ministério da Economia,37202,Instituto Nacional do Seguro Social,510280,GERÊNCIA EXECUTIVA CAMPO GRANDE,30/07/2020,05/08/2020,30/07/2020,14/08/2020,28787127000111,SHIGEMOTO & CIA LTDA,1725.1000,1725.1000
252020,Objeto: Constitui objeto do presente instrumento a aquisição de reagentes e insumos para a realização de exames e monitoramento dos pacientes COVID-19 com fornecimento de equipamento em regime de comodato.,Fundamento Legal: Lei 13979/2020-- Lei 133030/2016 e Regulamento de Licitações e contratos EBSERH.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155018,EBSERH HUGV-UFAM,15/07/2020,05/08/2020,15/07/2020,14/10/2020,63736334000148,J A S LOUREIRO & CIA LTDA,221400.0000,221400.0000
932020,Objeto: Aquisição sob demanda de medalhas-- troféus e placas-- conforme especificações e quantitativos estabelecidos no termo de referência.,Fundamento Legal: Lei nº 8.666/93-- Lei nº 10.520/2002 e Lei nº 8.078/90.,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26253,Universidade Federal Rural da Amazônia,153034,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,20/07/2020,10/08/2020,20/07/2020,20/07/2021,29797019000192,DALMO EUSTAQUIO GOMES 31791190634,7593.0000,7593.0000
92020,Objeto: Contratação de empresa para prestação d eserviço móvel pessoal com internet na modalidade local e na modalidade longa distância nacional,Fundamento Legal: Lei 8.666/93 Lei 10.520/02,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160369,3 GRUPO DE ARTILHARIA ANTIAEREA,05/07/2020,04/08/2020,05/07/2020,05/07/2021,02558157000162,TELEFONICA BRASIL S.A.,1763.4000,1763.4000
52020,Objeto: Contratação de serviços de limpeza-- com dedicação de mão de obra exclusiva-- para o Campus do Mucuri da UFVJM.,Fundamento Legal: Lei 8.666/93-- Lei 10.520/02-- Decreto 9.507/18 e IN SEGES/MP 5/2017.,Pregão,Publicado,26000,Ministério da Educação,26255,Universidade Federal dos Vales do Jequitinhon,158673,CAMPUS DO MUCURI,29/07/2020,03/08/2020,07/08/2020,06/08/2021,09453646000107,MARANATA SERVICOS EIRELI,804897.9200,804897.9200
152020,Objeto: Serviço de acesso para 10 (dez) usuários à plataforma de busca de sequências biológicas Derwent SequenceBase.,Fundamento Legal: Lei n. 8666/1993-- art. 25-- caput.,Inexigibilidade de Licitação,Publicado,25000,Ministério da Economia,30204,Instituto Nacional da Propriedade Industrial,183038,INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL,31/07/2020,05/08/2020,31/07/2020,31/07/2021,ESTRANG0031135,CLARIVATE ANALYTICS (US) LLC,937810.1400,937810.1400
192020,Objeto: Credenciamento de OCS para prestação de serviço de saúde de natureza contínua para a Policlínica Militar de Porto Alegre.,Fundamento Legal: Inciso II do artigo 57 da Lei nº 8.666/93.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160400,POLICLINICA MILITAR DE PORTO ALEGRE,06/08/2020,10/08/2020,10/08/2020,10/08/2021,18517548000179,VISIOMED SERVICOS MEDICOS SOCIEDADE SIMPLES,600000.0000,600000.0000
818952020,Objeto: Credenciamento Médico.,Fundamento Legal: Art. 30-- Caput-- Lei 13.303/16.,Inexigibilidade de Licitação,Publicado,25000,Ministério da Economia,25207,Serviço Federal de Processamento de Dados,803020,SERPRO - REGIONAL BELEM,31/07/2020,06/08/2020,31/07/2020,30/07/2025,84447796000115,PRODIMAGEM- CLINICA DE PRODUCAO POR IMAGEM DE MANAUS LTDA,600000.0000,600000.0000
52020,Objeto: Prestação de serviços de exames para detecção do COVID-19-- por demanda-- a serem aplicados-- durante surto epidêmico de coronavírus no país.,Fundamento Legal: lei nº 8666/93 e 13979/2020,Dispensa de Licitação,Publicado,24000,Ministério da Ciência-- Tecnologia-- Inovações ,24000,Ministério da Ciência-- Tecnologia-- Inovações ,240224,CENTRO NAC.DE MONIT.E ALERT.DE DESASTRES NATU,31/07/2020,05/08/2020,03/08/2020,03/02/2021,48963698000177,PLANI DIAGNOSTICOS MEDICOS LTDA,44720.0000,44720.0000
382020,Objeto: Contratação de empresa especializada na prestação de serviços continuados de manutenção preventiva e corretiva para equipamento de inspeção corporal - body scanner-- utilizados pelo DEPEN nas penitenciárias federais em Campo Grande/MS-- Porto Velho/RO-- Mossoró/RN-- Catanduvas/PR e Brasília/DF.,Fundamento Legal: Lei 8.666/93 e alterações posteriores.,Inexigibilidade de Licitação,Publicado,30000,Ministério da Justiça e Segurança Pública,30907,Fundo Penitenciário Nacional,200323,DEPEN/DIRETORIA DO SISTEMA PENITENC. FEDERAL,03/08/2020,05/08/2020,03/08/2020,03/08/2021,05293074000187,VMI SISTEMAS DE SEGURANCA LTDA,705000.0000,705000.0000
2222020,Objeto: Aquisição de materiais Alesco,Fundamento Legal: Art. 24-- II da Lei 8.666/93,Dispensa de Licitação,Publicado,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,22/07/2020,04/08/2020,22/07/2020,22/10/2020,00186474000170,ALBR INDUSTRIA E COMERCIO LTDA,20118.0000,20118.0000
817742020,Objeto: Credencimento Médico.,Fundamento Legal: Art.30-- Caput-- Lei 13.303/16.,Inexigibilidade de Licitação,Publicado,25000,Ministério da Economia,25207,Serviço Federal de Processamento de Dados,803010,SERPRO - REGIONAL BRASILIA,29/07/2020,04/08/2020,29/07/2020,28/07/2025,16739984000167,PRIME HOME CARE ASSISTENCIA MEDICA DOMICILIAR LTDA.,600000.0000,600000.0000
72020,Objeto: Contratação de empresa especializada na prestação de serviços terceirizados-- de natureza contínua-- de portaria-- em atendimento às necessidades do IFCE - Campus Jaguaribe-- com disponibilização de mão de obra em regime de dedicação exclusiva.,Fundamento Legal: Lei nº 8.666/93 e lei nº 10.024/19.,Pregão,Publicado,26000,Ministério da Educação,26405,Instituto Federal do Ceará,158955,CAMPUS JAGUARIBE/IFCE,31/07/2020,05/08/2020,03/08/2020,03/02/2023,06234467000182,FUTURA SERVICOS PROFISSIONAIS ADMINISTRATIVOS EIRELI,186776.1000,186776.1000
22020,Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos (ECT) com a finalidade de disciplinar os termos dos Serviços de Postagem para utilização dos setores da Guarnição de Aeronáutica de Boa Vista - Roraima.,Fundamento Legal: Art. 25-- Caput da Lei n° 8.666 de 21/06/1993.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120637,GRUPAMENTO DE APOIO DE BOA VISTA,26/07/2020,06/08/2020,26/07/2020,26/07/2021,34028316805616,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,15000.0000,15000.0000
12020,Objeto: Contratação de serviços continuados de vigilância armada e desarmada-- com disponibilização de mão de obra em regime de dedicação exclusiva-- para a sede da DRF/VCA.,Fundamento Legal: Lei 8.666/93 e Lei 10.520/02,Pregão,Publicado,25000,Ministério da Economia,25000,Ministério da Economia - Unidades com vínculo,170081,DELEGACIA DA RFB EM VITORIA DA CONQUISTA,16/07/2020,04/08/2020,01/08/2020,31/01/2022,10369790000130,NAFSEG SEGURANCA E VIGILANCIA PATRIMONIAL EIRELI,384888.8800,384888.8800
1012020,Objeto: Prestação de serviços de assistência médico hospitalar.,Fundamento Legal: Parágrafo único do art. 61 da Lei 8.666/93,Inexigibilidade de Licitação,A Publicar,52000,Ministério da Defesa,52121,Comando do Exército,160203,2º BATALHÃO DE ENGENHARIA DE CONSTRUÇÃO,01/04/2020,11/08/2020,01/04/2020,31/12/2020,11508266000166,CLINICA MENESES & LAGES LTDA,10000.0000,10000.0000
142020,Objeto: Contratação de empresa especializada para prestação de serviço de limpeza de reservatórios-- acompanhamento-- coleta-- análise e tratamento de água em poços artesianos do Forte Pantanal e OMV.,Fundamento Legal: Lei nº 8.666/93 Lei nº 10.520/02 Decreto nº 9.507/18,Pregão,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160530,BASE DE ADM E APOIO DO CMDO MILITAR DO OESTE,01/06/2020,03/08/2020,01/06/2020,31/05/2021,02595980000148,SANAGUA TECNOLOGIA EM ANALISE AMBIENTAL E DERIVADOS DE PETROLEO LTDA,189300.0000,189300.0000
232020,Objeto: Contratação de empresa especializada em locação com manutenção preventiva e corretiva de módulos acopláveis para atender a UAN - Unidade de Alimentação e Nutrição-- nas depedências do Hospital Federal de Bonsucesso por um período de até 180 dias ou até que se conclua o processo licitatório 33374.142182/2019-14.,Fundamento Legal: Lei n° 8.666/93,Dispensa de Licitação,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250042,HOSPITAL FEDERAL DE BONSUCESSO,17/07/2020,04/08/2020,17/07/2020,13/01/2021,00185997000100,NOVO HORIZONTE JACAREPAGUA IMPORTACAO E EXPORTACAO LTDA,324000.0000,324000.0000
922020,Objeto: Contratação de fornecimento de energia elétrica no perfil convencional CPAN/UFMS - UC 10/955075-7 e UC 10/3163101-3.,Fundamento Legal: Lei 8.666/93,Inexigibilidade de Licitação,Publicado,26000,Ministério da Educação,26283,Fundação Universidade Federal do Mato Grosso ,154054,FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL,31/07/2020,05/08/2020,31/07/2020,15413826000150,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,48994.8400,48994.8400
